eplenmean,ep_rewmean,current_lr,episodes,mean 100 episode reward per step,n_updates,total timesteps,time_elapsed,fps,mean 100 episode reward,value_loss,entropy,qf2_loss,ent_coef,qf1_loss,ent_coef_loss,policy_loss
219.5,-343.14585363,0.0003,500,-3.925192362920563,85500,85600,1653,51,-343.1,14.1475315,0.5234468,27.184135,0.08316609,23.05217,-1.2391145,106.43729
219.5,-343.14585363,0.0003,500,-3.925192362920563,85600,85700,1655,51,-343.1,12.024308,0.4574377,27.173218,0.08329502,38.822212,-1.341956,104.372
219.5,-343.14585363,0.0003,500,-3.925192362920563,85700,85800,1657,51,-343.1,2.8724566,0.7446736,26.408363,0.08360904,11.909831,-0.963655,102.67823
219.5,-343.1981509,0.0003,501,-3.9253666871434647,85800,85900,1659,51,-343.2,10.969858,0.38110378,21.359043,0.0831392,11.510603,0.20594493,107.83732
217.78,-344.95178560999994,0.0003,502,-3.959507025701315,85900,86000,1661,51,-345.0,5.30919,0.43456686,8.509295,0.082716554,6.5828223,0.47238266,104.65939
215.58,-350.36495297999994,0.0003,503,-4.0352987452584115,86000,86100,1663,51,-350.4,7.6910133,0.38623843,6.668057,0.0828898,6.23373,0.042263627,98.45655
213.83,-355.20344079,0.0003,504,-4.082353928204339,86100,86200,1665,51,-355.2,9.4816885,0.34187412,6.375269,0.083557785,7.789471,-0.803025,106.174484
213.83,-355.20344079,0.0003,504,-4.082353928204339,86200,86300,1667,51,-355.2,8.557339,0.20511097,498.49805,0.08379571,538.216,0.7318722,106.594376
213.83,-355.20344079,0.0003,504,-4.082353928204339,86300,86400,1669,51,-355.2,3.6627407,0.35393578,11.706682,0.084489666,16.908447,0.028809786,103.22016
216.52,-350.71553378000004,0.0003,505,-3.891087936562998,86400,86500,1671,51,-350.7,18.151003,0.27558166,11.670881,0.084763825,10.195694,0.6416919,109.01714
216.52,-350.71553378000004,0.0003,505,-3.891087936562998,86500,86600,1673,51,-350.7,7.0090113,0.38682994,7.258271,0.08550052,4.6569395,0.38368592,109.27189
216.52,-350.71553378000004,0.0003,505,-3.891087936562998,86600,86700,1675,51,-350.7,27.245598,0.37836763,49.362045,0.08598911,18.444075,0.2728992,105.11894
216.52,-349.87075568,0.0003,506,-3.888272009562654,86700,86800,1677,51,-349.9,13.618664,0.08419585,96.84467,0.0862073,88.23259,-0.2792945,111.332535
216.52,-349.87075568,0.0003,506,-3.888272009562654,86800,86900,1679,51,-349.9,6.4356575,0.22154865,87.414185,0.0861993,92.72299,-0.6175651,104.37175
216.52,-349.87075568,0.0003,506,-3.888272009562654,86900,87000,1680,51,-349.9,5.3568335,0.16299796,11.185869,0.08601812,21.13625,-0.9062544,107.73122
213.78,-354.3660644700001,0.0003,508,-4.1173318839604,87000,87100,1682,51,-354.4,10.563785,0.32387036,67.301056,0.087531194,36.75331,0.041223228,111.43329
213.78,-354.3660644700001,0.0003,508,-4.1173318839604,87100,87200,1684,51,-354.4,9.02687,0.42776936,60.177544,0.088274516,65.96691,-0.15170096,103.70341
213.78,-354.3660644700001,0.0003,508,-4.1173318839604,87200,87300,1686,51,-354.4,9.204648,0.122664675,25.912024,0.087825194,26.40902,0.096244514,108.49916
213.78,-354.02094585,0.0003,509,-4.116181488533749,87300,87400,1688,51,-354.0,13.525136,0.12044575,28.156048,0.08761526,35.803856,1.3227991,106.23059
213.78,-354.02094585,0.0003,509,-4.116181488533749,87400,87500,1690,51,-354.0,3.9573276,0.40249488,58.929886,0.08807606,30.94479,-0.72299236,106.87012
212.58,-359.49956410000004,0.0003,510,-4.149237031097644,87500,87600,1692,51,-359.5,13.971291,0.14952774,17.27716,0.088333085,21.962044,-0.38462076,107.50455
212.58,-359.49956410000004,0.0003,510,-4.149237031097644,87600,87700,1694,51,-359.5,7.4863086,0.2608357,6.0243573,0.08932698,6.163988,0.30414444,97.82582
212.58,-359.49956410000004,0.0003,510,-4.149237031097644,87700,87800,1696,51,-359.5,60.13881,0.2629475,108.327515,0.089759625,93.78542,0.7025335,111.5776
212.58,-361.4046964500001,0.0003,511,-4.15558747223311,87800,87900,1698,51,-361.4,15.851401,0.3050824,70.344124,0.0896792,71.69026,0.05216393,105.10786
212.58,-361.4046964500001,0.0003,511,-4.15558747223311,87900,88000,1700,51,-361.4,34.139328,0.1589403,658.91656,0.08996919,584.9217,0.65840185,117.00343
212.58,-361.4046964500001,0.0003,511,-4.15558747223311,88000,88100,1702,51,-361.4,6.803538,0.35457826,1333.6846,0.09009103,1308.873,0.7907841,110.44256
214.53,-356.4339830400001,0.0003,512,-4.098902597619031,88100,88200,1704,51,-356.4,3.848584,0.37207818,27.971527,0.08994663,16.875643,-0.36276183,109.221886
214.53,-356.4339830400001,0.0003,512,-4.098902597619031,88200,88300,1706,51,-356.4,13.249441,0.27221859,14.322738,0.08930813,20.754469,-0.9507456,105.04833
214.53,-356.4339830400001,0.0003,512,-4.098902597619031,88300,88400,1708,51,-356.4,22.711544,0.42253003,48.085045,0.08898093,28.19313,1.0686756,111.76635
214.53,-356.13605582,0.0003,513,-4.09790950685435,88400,88500,1710,51,-356.1,7.6150565,0.29338312,5.0179434,0.08825966,9.66885,-0.1274575,101.3569
214.53,-356.13605582,0.0003,513,-4.09790950685435,88500,88600,1712,51,-356.1,10.1321945,0.035667397,38.910843,0.08884424,35.555725,1.1673852,114.5695
214.53,-356.13605582,0.0003,513,-4.09790950685435,88600,88700,1714,51,-356.1,11.049379,0.38151652,64.77769,0.0894112,32.474392,-1.0073221,107.763725
216.65,-350.5649365500001,0.0003,514,-4.02778292636411,88700,88800,1715,51,-350.6,24.956612,0.12049717,21.872498,0.08937804,8.507219,0.95506513,121.41327
216.65,-350.5649365500001,0.0003,514,-4.02778292636411,88800,88900,1717,51,-350.6,9.341926,0.18606088,153.9807,0.089745186,153.82979,-0.95848995,103.95147
216.65,-350.5649365500001,0.0003,514,-4.02778292636411,88900,89000,1719,51,-350.6,6.5694156,0.28485098,6.8524017,0.08970364,11.345774,0.96515,108.69777
216.65,-350.44358247000014,0.0003,515,-4.02737841275023,89000,89100,1721,51,-350.4,20.919992,0.097640485,31.96378,0.08927117,22.125902,-0.25827134,101.08535
216.65,-350.44358247000014,0.0003,515,-4.02737841275023,89100,89200,1723,51,-350.4,14.180309,0.13599063,57.194664,0.088343725,49.351723,1.7222003,111.4683
216.65,-350.44358247000014,0.0003,515,-4.02737841275023,89200,89300,1725,51,-350.4,10.211235,0.13311845,96.0663,0.087791964,95.221085,0.41077405,110.80334
218.09,-344.72258116000006,0.0003,516,-3.9878168120809283,89300,89400,1727,51,-344.7,21.261246,0.6207447,11.711266,0.08742433,7.873169,-0.09601098,114.2897
218.09,-344.72258116000006,0.0003,516,-3.9878168120809283,89400,89500,1729,51,-344.7,7.4521284,0.20227727,25.485493,0.08724653,31.600933,-0.47895962,114.990265
218.09,-344.72258116000006,0.0003,516,-3.9878168120809283,89500,89600,1731,51,-344.7,4.5789075,0.36514547,125.65509,0.086759396,127.261284,0.102255404,106.77452
220.78,-339.5999271900001,0.0003,517,-3.7939678140517032,89600,89700,1733,51,-339.6,6.8860884,0.30911824,39.628914,0.085990116,39.69849,-0.42771873,109.06596
220.78,-339.5999271900001,0.0003,517,-3.7939678140517032,89700,89800,1735,51,-339.6,13.508285,0.25877863,37.38936,0.084853314,42.279083,0.26750678,114.172134
220.78,-339.5999271900001,0.0003,517,-3.7939678140517032,89800,89900,1737,51,-339.6,19.17133,0.22917154,1592.8927,0.08405966,1365.1366,-0.4151535,110.72981
220.78,-339.49439679000005,0.0003,518,-3.793616046031907,89900,90000,1739,51,-339.5,45.959454,-0.016410667,74.59536,0.08305479,83.92047,0.14050421,116.98973
220.78,-339.49439679000005,0.0003,518,-3.793616046031907,90000,90100,1741,51,-339.5,12.147151,0.2459273,20.24151,0.08267826,32.917896,0.05728124,112.29846
220.78,-339.49439679000005,0.0003,518,-3.793616046031907,90100,90200,1743,51,-339.5,1.8676689,0.3838012,1.8443863,0.082721025,4.237074,-0.86807686,98.34757
220.78,-338.82437139000007,0.0003,519,-3.791382628023222,90200,90300,1745,51,-338.8,7.919362,0.15881847,9.627473,0.08250514,71.66318,-0.45872158,104.10173
220.78,-338.82437139000007,0.0003,519,-3.791382628023222,90300,90400,1747,51,-338.8,10.632325,0.22207373,1761.1978,0.08242674,1687.3169,1.385509,109.26985
220.78,-338.82437139000007,0.0003,519,-3.791382628023222,90400,90500,1748,51,-338.8,7.647849,0.013301462,10.665546,0.082046025,10.287488,0.121305585,108.36659
223.43,-333.65905488,0.0003,520,-3.620428584526077,90500,90600,1750,51,-333.7,12.703133,0.114484884,34.664375,0.081765994,29.35353,-0.8419631,105.45126
223.43,-333.65905488,0.0003,520,-3.620428584526077,90600,90700,1752,51,-333.7,19.449368,0.53437394,21.086212,0.08151568,30.732933,-0.5467954,108.05
223.43,-333.65905488,0.0003,520,-3.620428584526077,90700,90800,1754,51,-333.7,25.038136,0.4206117,17.083126,0.080633655,18.891281,-0.53962064,107.03978
223.43,-333.26984919999995,0.0003,521,-3.6191312322721827,90800,90900,1756,51,-333.3,4.017749,0.41560394,3.498262,0.080707416,5.213636,0.34620827,100.58346
223.43,-333.26984919999995,0.0003,521,-3.6191312322721827,90900,91000,1758,51,-333.3,5.304778,0.44672725,93.344475,0.08105349,97.81438,0.5642564,105.031204
223.43,-333.26984919999995,0.0003,521,-3.6191312322721827,91000,91100,1760,51,-333.3,11.04056,0.4056683,50.945072,0.08114052,79.179405,0.25181615,110.76166
225.86,-328.2741558899999,0.0003,522,-3.5138929827353564,91100,91200,1762,51,-328.3,9.056702,0.31383935,12.182404,0.08104736,11.519463,0.99030143,114.2717
225.86,-328.2741558899999,0.0003,522,-3.5138929827353564,91200,91300,1764,51,-328.3,13.611261,0.4759785,89.69115,0.081151955,93.64441,-0.6916283,107.47104
225.86,-328.2741558899999,0.0003,522,-3.5138929827353564,91300,91400,1766,51,-328.3,5.6220922,0.16702187,43.125595,0.08057179,54.558025,0.060151815,107.303665
226.31,-322.02032350999997,0.0003,523,-3.48871239399513,91400,91500,1768,51,-322.0,10.2147455,0.38132232,80.75295,0.08035651,81.46709,0.18563044,111.99601
226.31,-322.02032350999997,0.0003,523,-3.48871239399513,91500,91600,1770,51,-322.0,14.015968,0.11784235,14.472595,0.08066053,18.265554,0.24345708,108.478195
226.31,-322.02032350999997,0.0003,523,-3.48871239399513,91600,91700,1771,51,-322.0,9.097679,0.35595936,83.273224,0.08062052,72.75142,-0.012677491,102.63378
226.31,-321.18617227999994,0.0003,524,-3.4859318898888967,91700,91800,1773,51,-321.2,21.83849,0.12791903,136.4631,0.08111907,129.54536,0.31954706,120.71631
224.04,-325.89571455,0.0003,525,-3.565924337089484,91800,91900,1775,51,-325.9,5.9979653,0.16557318,80.45183,0.081355765,91.62218,-0.617013,102.74343
224.04,-325.89571455,0.0003,525,-3.565924337089484,91900,92000,1777,51,-325.9,6.930318,-0.02238927,16.704342,0.0815621,21.23259,1.7129694,106.937805
224.04,-325.89571455,0.0003,525,-3.565924337089484,92000,92100,1779,51,-325.9,17.837278,0.31751707,2.9311137,0.08175728,5.0410805,-0.024632245,100.765945
224.04,-325.65379630999996,0.0003,526,-3.5651179429575053,92100,92200,1781,51,-325.7,3.2361898,0.25094885,33.01906,0.08225819,19.70106,-0.6025117,98.75136
224.04,-325.65379630999996,0.0003,526,-3.5651179429575053,92200,92300,1782,51,-325.7,5.4580703,0.3176438,5.050783,0.08196395,2.443482,0.11699849,107.029175
224.04,-325.65379630999996,0.0003,526,-3.5651179429575053,92300,92400,1785,51,-325.7,7.318266,0.19695261,86.40425,0.08204262,72.11651,-0.8580427,109.891846
226.15,-320.655577,0.0003,527,-3.497499320282001,92400,92500,1786,51,-320.7,8.102645,0.44289017,27.536787,0.08185741,29.03374,-0.27921066,108.09869
223.64,-326.05862641,0.0003,529,-3.6920072575383847,92500,92600,1788,51,-326.1,8.817858,0.108092844,21.108673,0.08248848,12.501913,0.6891961,114.739876
223.64,-326.05862641,0.0003,529,-3.6920072575383847,92600,92700,1790,51,-326.1,4.043335,0.3351574,8.726984,0.08328665,16.214436,-0.2747359,104.90782
223.64,-326.05862641,0.0003,529,-3.6920072575383847,92700,92800,1792,51,-326.1,9.779026,0.19141552,48.85171,0.083725035,34.30267,1.4649736,108.22847
226.19,-321.15117889,0.0003,530,-3.558488514984495,92800,92900,1794,51,-321.2,9.014607,0.46299282,44.097206,0.08478246,31.855068,-0.40266466,109.366425
226.19,-321.15117889,0.0003,530,-3.558488514984495,92900,93000,1796,51,-321.2,2.4934354,0.3793912,7.533612,0.08506463,5.129673,-0.18392217,109.33647
226.19,-321.15117889,0.0003,530,-3.558488514984495,93000,93100,1798,51,-321.2,12.367892,0.33227044,14.72486,0.08564086,14.286571,0.49416232,104.74175
228.76,-316.30479108,0.0003,531,-3.418776032797886,93100,93200,1800,51,-316.3,5.6680555,0.27413437,19.589096,0.08587725,24.595663,0.65493417,103.60942
228.76,-316.30479108,0.0003,531,-3.418776032797886,93200,93300,1802,51,-316.3,11.968724,0.33596736,24.143326,0.08667477,11.93669,0.31454787,101.90057
228.76,-316.30479108,0.0003,531,-3.418776032797886,93300,93400,1804,51,-316.3,4.825761,0.3810491,14.773071,0.0872547,13.336872,1.322356,106.88078
228.76,-316.03624462000005,0.0003,532,-3.4178808779365255,93400,93500,1806,51,-316.0,5.5622263,0.49240714,83.7521,0.08808799,99.72282,-0.7528512,100.52984
228.76,-316.03624462000005,0.0003,532,-3.4178808779365255,93500,93600,1808,51,-316.0,7.1693645,0.28088585,18.424261,0.08810248,5.407338,-0.5417627,103.59262
228.76,-316.03624462000005,0.0003,532,-3.4178808779365255,93600,93700,1810,51,-316.0,4.9662724,0.21347933,8.531306,0.08806634,6.1799836,-0.6711941,102.62755
228.76,-315.48531985,0.0003,533,-3.4160444620625605,93700,93800,1812,51,-315.5,13.137724,0.07608095,99.156456,0.088720284,85.212776,0.46427122,110.98796
228.76,-315.48531985,0.0003,533,-3.4160444620625605,93800,93900,1814,51,-315.5,7.838211,0.22182408,27.29868,0.08926573,36.51655,1.0858202,106.50174
228.76,-315.48531985,0.0003,533,-3.4160444620625605,93900,94000,1816,51,-315.5,3.7928247,0.51859,60.531803,0.08915004,62.174675,-0.5320227,100.534
228.76,-315.23303728999997,0.0003,534,-3.4152035202139555,94000,94100,1817,51,-315.2,1.6012819,0.45042014,29.960003,0.088367,33.401657,-0.26595032,104.48796
228.76,-315.23303728999997,0.0003,534,-3.4152035202139555,94100,94200,1819,51,-315.2,3.5315933,0.5043159,71.02057,0.08757426,72.83738,-1.6884779,99.95897
228.76,-315.23303728999997,0.0003,534,-3.4152035202139555,94200,94300,1821,51,-315.2,8.462809,0.49957457,1199.9106,0.08706838,1250.0895,-0.70847434,104.281845
229.16,-309.02437448,0.0003,535,-3.3908246189768207,94300,94400,1823,51,-309.0,5.7027745,0.21424772,150.39134,0.08679179,138.51416,0.18937977,114.427895
229.16,-309.02437448,0.0003,535,-3.3908246189768207,94400,94500,1825,51,-309.0,14.359699,0.2604558,33.479446,0.08650006,43.112885,-0.08127257,98.43554
229.16,-309.02437448,0.0003,535,-3.3908246189768207,94500,94600,1827,51,-309.0,13.586599,0.44962293,79.67708,0.08589377,82.268845,-1.4614432,102.9986
231.65,-305.10200394,0.0003,536,-3.2768647724440956,94600,94700,1829,51,-305.1,9.870304,0.14945914,15.552191,0.08498749,20.628359,0.9062665,103.607605
231.65,-305.10200394,0.0003,536,-3.2768647724440956,94700,94800,1831,51,-305.1,4.9134874,0.3675256,8.654071,0.08374007,8.710359,-0.6960577,104.720535
231.65,-305.10200394,0.0003,536,-3.2768647724440956,94800,94900,1833,51,-305.1,10.816523,0.2443536,38.10396,0.08303159,33.591343,-0.11536753,102.16215
233.39,-300.14936059999997,0.0003,537,-3.230290234404241,94900,95000,1835,51,-300.1,10.218951,0.47681922,21.935097,0.0828668,25.459145,0.36119124,102.60829
233.39,-300.14936059999997,0.0003,537,-3.230290234404241,95000,95100,1837,51,-300.1,7.1564884,0.47036654,12.971561,0.082205564,8.285371,-1.1621702,104.076904
233.39,-300.14936059999997,0.0003,537,-3.230290234404241,95100,95200,1839,51,-300.1,17.0397,0.39558682,66.26511,0.081953846,64.58111,-0.25877476,114.42171
235.69,-295.04945695999993,0.0003,538,-3.1450449006786725,95200,95300,1841,51,-295.0,10.353456,0.17607585,34.38821,0.080637075,24.40708,2.3680196,107.01942
234.82,-294.4643980999999,0.0003,539,-3.1585014517372274,95300,95400,1843,51,-294.5,14.889443,0.50079805,35.357796,0.079619266,29.29058,0.22235909,106.32192
234.82,-294.4643980999999,0.0003,539,-3.1585014517372274,95400,95500,1845,51,-294.5,2.160716,0.6166483,5.7130156,0.078443006,17.103287,-0.5368273,106.03645
234.82,-294.4643980999999,0.0003,539,-3.1585014517372274,95500,95600,1847,51,-294.5,10.118701,0.46218798,21.528975,0.078226715,43.53549,-0.3239233,108.08093
237.13,-289.1252000799999,0.0003,540,-3.070580702907796,95600,95700,1849,51,-289.1,6.7927356,0.13783932,68.452995,0.07765839,65.401665,0.48062122,99.02661
237.13,-289.1252000799999,0.0003,540,-3.070580702907796,95700,95800,1850,51,-289.1,10.935057,0.46381402,5.4052935,0.07739917,3.5806663,-1.3376117,98.8067
237.13,-289.1252000799999,0.0003,540,-3.070580702907796,95800,95900,1852,51,-289.1,3.601498,0.2323443,7.184164,0.07686195,5.7166953,-0.05648826,105.89441
237.13,-289.34238358999994,0.0003,541,-3.071304647969659,95900,96000,1854,51,-289.3,27.765125,0.13049887,77.08594,0.075875446,75.397385,0.42959058,107.20839
237.13,-289.34238358999994,0.0003,541,-3.071304647969659,96000,96100,1856,51,-289.3,10.93996,0.093977824,18.662628,0.07506657,10.87265,0.6315796,103.47366
237.13,-289.34238358999994,0.0003,541,-3.071304647969659,96100,96200,1858,51,-289.3,5.0711255,0.15253964,21.01521,0.07434919,10.745398,0.28868774,103.97964
237.13,-288.99607778999996,0.0003,542,-3.070150295307692,96200,96300,1860,51,-289.0,6.120401,0.1473418,181.76294,0.07349192,194.43227,0.7012765,109.0439
236.1,-288.54695560999994,0.0003,543,-3.1399197360113957,96300,96400,1862,51,-288.5,4.2830143,0.4318687,7.9441414,0.07307685,8.13575,-2.5544858,97.36366
236.1,-288.54695560999994,0.0003,543,-3.1399197360113957,96400,96500,1864,51,-288.5,9.865645,0.34971172,120.33355,0.072510295,119.3653,-0.59588283,103.93674
236.1,-288.54695560999994,0.0003,543,-3.1399197360113957,96500,96600,1866,51,-288.5,7.5562644,0.19702534,22.173763,0.07265099,9.17558,0.90100193,103.181244
237.98,-282.73869773,0.0003,544,-3.082343055495556,96600,96700,1868,51,-282.7,5.895698,0.14084527,146.44992,0.07294306,169.98698,0.4601375,108.0822
237.98,-282.73869773,0.0003,544,-3.082343055495556,96700,96800,1870,51,-282.7,2.5075696,0.14791466,8.964081,0.07296059,9.798838,0.0047528744,100.38463
237.98,-282.73869773,0.0003,544,-3.082343055495556,96800,96900,1872,51,-282.7,9.605183,0.32181686,11.161314,0.07327426,18.69867,0.8797679,100.238464
237.98,-282.14102211,0.0003,545,-3.0803508034156613,96900,97000,1874,51,-282.1,1.3189975,-0.10077102,2.8662815,0.073016495,4.1836915,-0.5582302,101.99652
237.98,-282.14102211,0.0003,545,-3.0803508034156613,97000,97100,1876,51,-282.1,2.5295234,0.20369068,80.293144,0.07309602,69.65787,1.1563843,101.93218
237.98,-282.14102211,0.0003,545,-3.0803508034156613,97100,97200,1878,51,-282.1,5.5916953,0.31500587,2.092309,0.073116206,2.2969618,0.60537225,97.74723
237.48,-287.8003766,0.0003,546,-3.103970461721307,97200,97300,1880,51,-287.8,1.9630814,0.5035505,5.692137,0.07250943,11.254341,-1.9603398,98.80359
237.48,-287.8003766,0.0003,546,-3.103970461721307,97300,97400,1882,51,-287.8,3.0922356,0.17546776,106.772385,0.07163549,104.18737,-0.39010113,100.93158
237.48,-287.8003766,0.0003,546,-3.103970461721307,97400,97500,1884,51,-287.8,7.094903,-0.012177392,34.836487,0.07147221,14.899984,0.46439803,94.98952
237.48,-286.86134401,0.0003,547,-3.100840353095616,97500,97600,1886,51,-286.9,5.406528,0.13167682,8.7064705,0.07161143,4.5072827,0.19466142,104.09307
235.98,-291.8149824,0.0003,548,-3.138845917396828,97600,97700,1888,51,-291.8,2.1779077,0.24325636,71.04838,0.07127239,70.02609,-0.36831015,97.42551
235.98,-291.8149824,0.0003,548,-3.138845917396828,97700,97800,1889,51,-291.8,13.3763275,0.1736544,78.65445,0.071876384,87.22037,-0.499237,102.5448
235.98,-291.8149824,0.0003,548,-3.138845917396828,97800,97900,1891,51,-291.8,15.841686,0.25215492,5.837971,0.07188715,3.707915,0.07450926,99.75724
235.98,-292.36503143000004,0.0003,549,-3.1406794141745418,97900,98000,1893,51,-292.4,4.3190236,0.38793635,6.5641975,0.07197082,6.0497594,-0.9394919,98.84474
233.58,-297.21556633,0.0003,550,-3.239807601967539,98000,98100,1895,51,-297.2,14.184921,0.119054206,15.2360325,0.07158279,19.039278,-0.36501348,104.9028
233.58,-297.21556633,0.0003,550,-3.239807601967539,98100,98200,1897,51,-297.2,3.8179383,0.07666872,8.493038,0.07103258,12.107277,-0.5669132,98.64131
233.58,-297.21556633,0.0003,550,-3.239807601967539,98200,98300,1899,51,-297.2,25.060303,0.36764652,15.475162,0.07116338,9.00567,-0.22339171,97.70382
236.3,-291.72728074,0.0003,551,-3.0121305771012525,98300,98400,1901,51,-291.7,5.340359,-0.00095828436,24.916716,0.0715004,42.971634,-0.48595715,104.02118
236.3,-291.72728074,0.0003,551,-3.0121305771012525,98400,98500,1902,51,-291.7,16.27966,0.21132341,82.40066,0.07208576,89.695015,-0.90269965,102.87964
236.3,-291.72728074,0.0003,551,-3.0121305771012525,98500,98600,1904,51,-291.7,3.573662,0.33287036,1486.8925,0.072187714,1519.1157,-0.3147173,105.555885
233.88,-297.59915535,0.0003,553,-3.1180044446643085,98600,98700,1906,51,-297.6,19.787804,0.38794887,24.756836,0.07163638,22.250027,-1.8029602,102.08354
233.88,-297.59915535,0.0003,553,-3.1180044446643085,98700,98800,1908,51,-297.6,14.27068,0.27617958,519.99066,0.07131439,464.43332,0.084946126,107.80118
233.88,-297.59915535,0.0003,553,-3.1180044446643085,98800,98900,1910,51,-297.6,15.088802,0.291157,22.754105,0.07098058,18.055931,-0.50969636,113.80658
233.88,-297.65567015,0.0003,554,-3.118192827322671,98900,99000,1912,51,-297.7,3.3901737,0.10498448,4.7186613,0.07192982,6.0311613,-1.5506436,100.85816
231.72,-302.68952677,0.0003,555,-3.188943659972487,99000,99100,1914,51,-302.7,2.5798192,0.23301536,3.2599077,0.07234359,3.9062195,0.21525662,97.707184
229.79,-308.13094915,0.0003,556,-3.2453966420289557,99100,99200,1916,51,-308.1,5.307225,0.08408008,224.72469,0.07242919,218.28804,0.7838229,100.51953
229.79,-308.13094915,0.0003,556,-3.2453966420289557,99200,99300,1918,51,-308.1,10.126123,0.26960403,39.68483,0.072738715,34.23495,0.56534547,104.21132
229.79,-308.13094915,0.0003,556,-3.2453966420289557,99300,99400,1920,51,-308.1,8.074753,0.39923078,2.858862,0.0721544,3.4845319,-1.8828818,99.75807
229.79,-308.07499587,0.0003,557,-3.2452101310975037,99400,99500,1922,51,-308.1,54.105293,0.08029643,693.6057,0.071620755,673.8646,0.13443929,111.75096
228.05,-313.73323923,0.0003,558,-3.2945222830686083,99500,99600,1924,51,-313.7,5.5385027,0.12580921,7.967395,0.07182013,10.130549,-0.54338217,107.09601
228.05,-313.73323923,0.0003,558,-3.2945222830686083,99600,99700,1926,51,-313.7,20.986053,0.013244055,144.05563,0.07163224,135.02344,-0.9760383,115.7849
226.73,-319.31807616000003,0.0003,559,-3.330641187535358,99700,99800,1928,51,-319.3,6.4392643,0.24484605,3.7320027,0.07117026,3.347384,0.835545,103.27734
226.74,-319.33177002,0.0003,560,-3.3296704646343436,99800,99900,1930,51,-319.3,19.355993,0.04041946,485.46588,0.07095332,491.25195,-0.77270424,107.94374
224.47,-324.4887506900001,0.0003,561,-3.4105623662807485,99900,100000,1932,51,-324.5,4.066726,0.25150788,33.261383,0.07070449,25.671171,-1.5408566,100.20018
224.47,-324.4887506900001,0.0003,561,-3.4105623662807485,100000,100100,1934,51,-324.5,8.187294,0.18369542,5.160918,0.07033354,7.13866,-0.047476143,103.51102
224.47,-324.4887506900001,0.0003,561,-3.4105623662807485,100100,100200,1936,51,-324.5,3.8289373,0.19454235,7.313305,0.071177766,4.352174,-0.45247275,106.34023
224.47,-324.40835000000004,0.0003,562,-3.4102943639775547,100200,100300,1938,51,-324.4,10.478498,-0.24222873,76.26748,0.07130317,79.399055,-0.25939953,106.26381
224.47,-324.40835000000004,0.0003,562,-3.4102943639775547,100300,100400,1940,51,-324.4,2.1167245,0.094481535,3.0386937,0.071392424,3.360251,-0.82513165,98.23052
224.47,-324.40835000000004,0.0003,562,-3.4102943639775547,100400,100500,1942,51,-324.4,18.623508,0.22397503,39.678684,0.072238125,40.35836,-0.2755493,103.22125
224.95,-318.4455209900001,0.0003,564,-3.396496817207995,100500,100600,1944,51,-318.4,9.444888,0.03709177,103.97475,0.072369255,61.132366,0.13886777,102.0553
224.95,-318.4455209900001,0.0003,564,-3.396496817207995,100600,100700,1946,51,-318.4,5.61012,-0.009600661,25.146801,0.0726272,22.05353,0.8950597,110.39852
224.95,-318.4455209900001,0.0003,564,-3.396496817207995,100700,100800,1948,51,-318.4,5.864912,0.312015,17.686333,0.07292383,25.243656,-0.5271215,104.02027
224.95,-318.51924649000006,0.0003,565,-3.396742568868064,100800,100900,1950,51,-318.5,45.12418,-0.14282298,515.1773,0.072904445,456.04117,0.19980705,100.757065
224.95,-318.51924649000006,0.0003,565,-3.396742568868064,100900,101000,1952,51,-318.5,12.49114,0.11171025,7.347331,0.07241869,7.562971,1.2095052,104.26152
224.95,-318.51924649000006,0.0003,565,-3.396742568868064,101000,101100,1954,51,-318.5,5.591482,0.08789114,27.532524,0.072505936,13.84313,-0.4349258,110.659966
224.95,-318.81054901000005,0.0003,566,-3.3977135773014657,101100,101200,1956,51,-318.8,13.553055,0.34755754,9.104177,0.073011376,7.816584,-1.451367,104.94591
224.95,-318.81054901000005,0.0003,566,-3.3977135773014657,101200,101300,1958,51,-318.8,19.414892,0.37614363,24.039469,0.072938,34.53885,-0.10641003,104.61396
225.08,-318.70805770000004,0.0003,567,-3.3923772494395674,101300,101400,1959,51,-318.7,13.886463,0.10290297,9.006353,0.07312119,12.728908,1.2267705,99.441635
225.08,-318.70805770000004,0.0003,567,-3.3923772494395674,101400,101500,1961,51,-318.7,3.9943886,0.17222244,14.563731,0.07297624,10.012884,0.09755927,107.81764
225.08,-318.70805770000004,0.0003,567,-3.3923772494395674,101500,101600,1963,51,-318.7,20.308569,0.12859116,11.592121,0.07255224,12.012378,-0.6784165,100.62534
226.65,-313.70886983,0.0003,568,-3.3516794770655656,101600,101700,1965,51,-313.7,10.830395,0.21252139,5.0488954,0.07200279,6.0442414,-1.696664,100.26589
226.65,-313.70886983,0.0003,568,-3.3516794770655656,101700,101800,1967,51,-313.7,5.1045737,0.31681064,6.2433577,0.07130429,6.362563,-1.1876485,99.73529
226.65,-313.70886983,0.0003,568,-3.3516794770655656,101800,101900,1969,51,-313.7,5.791113,0.37239474,29.05925,0.07114025,29.719872,-1.3353307,104.269
226.65,-313.49183019,0.0003,569,-3.350956011586649,101900,102000,1971,51,-313.5,5.88076,0.34969997,32.80397,0.07089099,15.263411,-0.43191546,101.075035
226.65,-313.49183019,0.0003,569,-3.350956011586649,102000,102100,1973,51,-313.5,11.664507,0.14984691,55.403572,0.07128989,57.883556,0.04756999,103.95178
